ID,facilitycode,district,dcode,name,lab,ftype,managedby,resultdeliverymode,deliverymode,smsprinter,resultsdeliverysponsor,contactperson,contacttelephone,contactperson2,contacttelephone2,smsprinterserialno,smsprinterversion,smsinstalldate,smsprinterno,PUK,PIN,simcardno,network,telephone,fax,email,PostalAddress,physicaladdress,ContactEmail,Flag,telephone2
"2809","2809","4","Chiradzulu","Nkalo Health Center","1","Health Center","MOH/LG","3",\N,\N,"UNICEF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2810","2810","4","Chiradzulu","PIM Health Center","1","Health Center","CHAM","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2811","2811","4","Chiradzulu","Thumbwe Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2813","2813","4","Chiradzulu","Bilal Clinic","1","Clinic","Islamic","3",\N,\N,"UNICEF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2814","2814","4","Chiradzulu","Mbulumbudzi Health Center","1","Health Center","MOH","3",\N,\N,"UNICEF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2900","2900","2","","Macro Blantyre","1","","","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2901","2901","2","Blantyre","BT Civic Centre Dispensary","1","Dispensary","LG","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2902","2902","2","Blantyre","Chabvala Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2903","2903","2","Blantyre","Chikowa (Blantyre) Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2904","2904","2","Blantyre","Chileka Health Center","1","Health Center","MOH/LG","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2905","2905","2","Blantyre","Chilomoni Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2906","2906","2","Blantyre","Chimembe Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2907","2907","2","Blantyre","Dziwe Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2908","2908","2","Blantyre","Limbe Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2909","2909","2","Blantyre","Lirangwe Health Center","1","Health Center","MOH/LG","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2910","2910","2","Blantyre","Lundu Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2911","2911","2","Blantyre","Madziabango Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2912","2912","2","Blantyre","Makata Dispensary","1","Dispensary","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2913","2913","2","Blantyre","Mdeka Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2914","2914","2","","Mitsidi/Lumbila health center","1","","CHAM","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2915","2915","2","Blantyre","Mlambe Hospital","1","Hospital","CHAM","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2916","2916","2","Blantyre","Mpemba Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2917","2917","2","Blantyre","Namikoko Dispensary","1","Dispensary","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2918","2918","2","Blantyre","Ndirande Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2919","2919","2","Blantyre","Soche Dispensary","1","Dispensary","CHAM","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2920","2920","2","Blantyre","Soche Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2921","2921","2","Blantyre","South Lunzu Health Center","1","Health Center","MOH/LG","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2922","2922","2","Blantyre","Zingwangwa Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2923","2923","2","Blantyre","Chileka SDA Health Center","1","Health Center","CHAM","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2924","2924","2","Blantyre","Bangwe Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"2925","2925","2","Blantyre","South Lunzu Health Centre","1","Health Center","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2926","2926","2","Blantyre","Queen Elizabeth (QECH) Central Hospital","0","Central Hospital","MOH","1",\N,\N,"CHAI","Exton","993034207","Mpinda","999132554","Modem #2","N/A","2010-07-22","2.66E+11","22413930","1234","2147483647","TNM",\N,\N,\N,\N,\N,\N,"1",\N
"2927","2927","2","","DHO Mobile","1","","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2928","2928","2","","Pensulo Health Centre","1","","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2929","2929","2","","Mtengo Umodzi Hospital","1","","PVT","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2930","2930","2","","Blantyre Adventist Hospital","1","","CHAM/PVT","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2931","2931","2","","Mwaiwathu Private Hospital","1","","PVT","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2932","2932","2","","St Vincent  Clinic","1","","CHAM","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2933","2933","2","","Malabada Health Centre","1","","CHAM","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2934","2934","2","","Chirimba Heath Centre","1","","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2940","2940","2","Blantyre","Chichiri Prison","5",\N,"Ministry of Health","2",\N,\N,"Ministry of Health","","",\N,"",\N,\N,\N,\N,\N,\N,\N,\N,"","","",\N,"","","1",""
"2948","2948","2","Blantyre","Chitawira Private  Hospital","5",\N,"Chitawira Private Hospital","2",\N,\N,"Chitawira Private Hospital","","",\N,"",\N,\N,\N,\N,\N,\N,\N,\N,"","","",\N,"","","1",""
"2956","2956","2","","Makheta health center","1","","BLANTYRE CITY","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2957","2957","2","","Kanjedza Police Dispensary","1","","Malawi Police","2","","","MOH","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2959","2959","2","Blantyre","Limbe Diagnostic Center","5",\N,"Limbe Diagnostic Center","2",\N,\N,"Limbe Diagnostic Center","","",\N,"",\N,\N,\N,\N,\N,\N,\N,\N,"","","",\N,"","","1",""
"2962","2962","2","","Lunzu BLM Clinic","1","","NGO","2","","","BLM","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2965","2965","2","","Malamulo day Clinic","1","","","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2971","2971","2","","Mwachira PVT Clinic","1","","PVT","2","","","PVT","HENRY CHIKWEZA","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2994","2994","2","","Dream Blantyre Clinic","1","","PVT","2","","","Dream","Richard Luhanga","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2995","2995","2","","Kadidi Health Centre","1","","PVT","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2996","2996","2","","Mpingo Maternity Wing","1","","MOH","2","","","MOH","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2997","2998","2","","Blantyre City Assembly Clinic","1","","","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"2998","2998","2","Blantyre","Blantyre Civic Center Dispensary","1","Haealth Center","MOH","2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N
"2999","2999","2","","Gateway Clinic","1","","","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3001","3001","16","Mwanza","Mwanza District Hospital","1","District Hospital","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3002","3002","16","Mwanza","Kunenekude Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3003","3003","16","Mwanza","Tulonkhondo Health Center","1","Health Center","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3004","3004","16","Mwanza","Thambani Health Center","1","Health Center","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3008","3008","16","Mwanza","Mwanza District Hospital","1","District Hospital","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3012","3012","16","Mwanza","Thambani Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3013","3013","16","Mwanza","Tulonkhondo Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3101","3101","27","Thyolo","BVU ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ MAKUNGWA HEALTH CENTER","1","Health Center","MOH","4","2",\N,"MSF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3102","3102","27","Thyolo","BVU ÃƒÂ¢Ã¢â€šÂ¬Ã¢â‚¬Å“ RESEARCH HEALTH CENTER","1","Health Center","MOH","4","2",\N,"MSF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3103","3103","27","Thyolo","CHANGATA HEALTH CENTER","1","Health Center","MOH","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3104","3104","27","Thyolo","CHIMALIRO HEALTH CENTER","1","Health Center","MOH","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3105","3105","27","Thyolo","CHIMVU HEALTH CENTER","1","Health Center","LG","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3106","3106","27","Thyolo","CHINGAZI HEALTH CENTER","1","Health Center","CHAM","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3107","3107","27","Thyolo","GOMBE HEALTH CENTER","1","Maternity","LG","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3108","3108","27","Thyolo","MTAMBANYAMA Health Centre","4",\N,"","2",\N,\N,"","","",\N,"",\N,\N,\N,\N,\N,\N,\N,\N,"","","",\N,"","","1",""
"3109","3109","27","Thyolo","KHONJENI HEALTH CENTER","1","Health Center","MOH","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3110","3110","27","Thyolo","MAKAPWA HEALTH CENTER","1","Health Center","CHAM","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3111","3111","27","Thyolo","MALAMULO HEALTH CENTER","1","Hospital","CHAM","4","2",\N,"MSF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3112","3112","27","Thyolo","MANGUNDA HEALTH CENTER","1","Health Center","LG","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3113","3113","27","Thyolo","MBALANGUZI DISPENSARY","1","Dispensary","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3114","3114","27","Thyolo","MIKOLONGWE HEALTH CENTER","1","Health Center","MOH","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3115","3115","27","Thyolo","NKHATAOMBERE HEALTH CENTER","4","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3116","3116","27","Thyolo","NSABWE HEALTH CENTER","4","Health Center","MOH","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3117","3117","27","Thyolo","ST JOSEPHS MITENGO HEALTH CENTER","1","Health Center","MOH","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3118","3118","27","Thyolo","ST MARTINS MOLERE HEALTH CENTER","1","Health Center","CHAM","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3119","3119","27","Thyolo","THEKERANI HEALTH CENTER","1","Rural Hospital","MOH","4","2",\N,"MSF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3120","3120","27","Thyolo","THOMAS HEALTH CENTER","1","Health Center","CHAM","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3121","3121","27","Thyolo","THYOLO DISTRICT HOSPITAL","4",\N,"","2",\N,\N,"","Anthoney Tebulo","999604184",\N,"",\N,\N,\N,\N,\N,\N,\N,\N,"999604184","","","","","","1",""
"3122","3122","27","Thyolo","ZOA HEALTH CENTER","1","Dispensary","CHAM","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3123","3123","27","Thyolo","Zoa Health Center","1","Health Center","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3124","3124","27","Thyolo","CHIPHO HEALTH CENTER","4","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3125","3125","27","Thyolo","MAPANGA HEALTH CENTER","4",\N,"","2","2",\N,"","Mwaka Chikumbutso","881247811",\N,"",\N,\N,\N,\N,\N,\N,\N,\N,"881247811","","",\N,"","","1",""
"3127","3127","27","Thyolo","CHISOKA HEALTH CENTER","4",\N,"","","2",\N,"","Anthoney Tebulo","999604184",\N,"",\N,\N,\N,\N,\N,\N,\N,\N,"999604184","","",\N,"","","1",""
"3128","3128","27","Thyolo","DIDI HEALTH CENTER","4",\N,"","","2",\N,"","Ronald Didi","884123752",\N,"",\N,\N,\N,\N,\N,\N,\N,\N,"884123752","","",\N,"","","1",""
"3129","3129","27","Thyolo","Didi Health Center","1","","MOH","2","","","MOH","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3141","3141","27","Thyolo","MIANGA HEALTH CENTER","4",\N,"MOH","2","2",\N,"MSF","Anthoney Tebulo","999604184",\N,"",\N,\N,\N,\N,\N,\N,\N,\N,"999604184","","",\N,"","","1",""
"3143","3143","27","Thyolo","SAMBANKHANGA HEALTH CENTER","4",\N,"","2",\N,\N,"","Anthoney Tebulo","999604184",\N,"",\N,\N,\N,\N,\N,\N,\N,\N,"999604184","","",\N,"","","1",""
"3144","3144","27","Thyolo","SATEMWA HEALTH CENTER","4",\N,"","",\N,\N,"","Ellen Gama","999604184",\N,"",\N,\N,\N,\N,\N,\N,\N,\N,"999604184","","","","","","1",""
"3145","3145","27","Thyolo","THUNGA HEALTH CENTER","4",\N,"","2",\N,\N,"","Anthoney Tebulo","999604184",\N,"",\N,\N,\N,\N,\N,\N,\N,\N,"999604184","","",\N,"","","1",""
"3150","3150","27","Thyolo","MAKWASA Health Centre","4",\N,"","2",\N,\N,"","","",\N,"",\N,\N,\N,\N,\N,\N,\N,\N,"","","","","","","1",""
"3151","3151","27","Thyolo","NCHIMA HEALTH CENTER","4",\N,"","",\N,\N,"","Anthoney Tebulo","999604184",\N,"",\N,\N,\N,\N,\N,\N,\N,\N,"999604184","","",\N,"","","1",""
"3199","3199","27","Thyolo","Unknown Facility From Thyolo Lab","1","Hospital","MOH","2",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"1",\N
"3201","3201","15","Mulanje","Bondo Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3202","3202","15","Mulanje","Chambe Health Center","1","Health Center","MOH/LG","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3203","3203","15","Mulanje","Chinyama Health Center","1","Health Center","MOH/LG","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3204","3204","15","Mulanje","Chonde Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3205","3205","15","Mulanje","Dzenje Maternity","1","Maternity","LG","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3206","3206","15","Mulanje","Kambenje Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3207","3207","15","Mulanje","Mbiza Health Center","1","Health Center","MOH/LG","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3208","3208","15","Mulanje","Milonde Health Center","1","Health Center","MOH/LG","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3209","3209","15","Mulanje","Mimosa Dispensary","1","Dispensary","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3210","3210","15","Mulanje","Mpala Health Center","1","Health Center","MOH/LG","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3211","3211","15","Mulanje","Mulanje District Hospital","1","District Hospital","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3212","3212","15","Mulanje","Mulanje Mission Hospital","1","Hospital","CHAM","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3213","3213","15","Mulanje","Mulomba Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3214","3214","15","Mulanje","Muloza Health Center","1","Health Center","MOH/LG","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3215","3215","15","Mulanje","Namasalima (Mulanje) Health Center","1","Health Center","CHAM","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3216","3216","15","Mulanje","Namphungo Health Center","1","Health Center","MOH/LG","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3217","3217","15","Mulanje","Namulenga Health Center","1","Health Center","CHAM","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3218","3218","15","Mulanje","Thembe Dispensary","1","Dispensary","CHAM","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3219","3219","15","Mulanje","Thuchila Health Center","1","Health Center","CHAM","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3220","3220","15","Mulanje","Lujeri Health Center","1","Health Center","","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3221","3221","15","Mulanje","Chisitu Health Center","1","Health Center","","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3222","3222","15","Mulanje","Naphimba Health Center","1","Health Center","","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3223","3223","15","","Mkomaula Health Centre","1","","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3301","3301","3","Chikwawa","Changambika Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3302","3302","3","Chikwawa","Chapananga Health Center","1","Health Center","MOH","3",\N,\N,"UNICEF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3303","3303","3","Chikwawa","Chikwawa District Hospital","1","District Hospital","MOH","3",\N,\N,"UNICEF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3304","3304","3","Chikwawa","Chipwaila Health Center","1","Health Center","MOH","3",\N,\N,"UNICEF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3305","3305","3","Chikwawa","Dolo Health Center","1","Health Center","MOH","3",\N,\N,"UNICEF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3306","3306","3","Chikwawa","Gaga Health Center","1","Health Center","MOH","3",\N,\N,"UNICEF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3307","3307","3","Chikwawa","Kakoma Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3308","3308","3","Chikwawa","Kasinthula Dispensary","1","Dispensary","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3309","3309","3","Chikwawa","Lengwe Health Center","1","Health Center","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3310","3310","3","Chikwawa","Makhwira Health Center","1","Health Center","","3",\N,\N,"UNICEF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3311","3311","3","Chikwawa","Maperera Health Center","1","Health Center","MOH","3",\N,\N,"UNICEF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3312","3312","3","Chikwawa","Misomali Health Center","1","Health Center","CHAM","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3313","3313","3","Chikwawa","Mkumaniza Health Center","1","Health Center","MOH","3",\N,\N,"UNICEF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3314","3314","3","Chikwawa","Ndakwela Health Center","1","Health Center","MOH","3",\N,\N,"UNICEF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3315","3315","3","Chikwawa","Ngabu Rural Hospital","1","Rural Hospital","MOH","3",\N,\N,"UNICEF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3316","3316","3","Chikwawa","St Montfort Rural Hospital","1","Rural Hospital","CHAM","3",\N,\N,"UNICEF","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3317","3317","3","Chikwawa","Chithumba Mat Dispensary","1","Dispensary","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3318","3318","3","Chikwawa","Kapichira Health Center","1","Health Center","","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3319","3319","3","Chikwawa","Sucoma Health Center","1","Health Center","","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3320","3320","3","Chikwawa","Mfera Health Center","1","Health Center","","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3321","3321","3","Chikwawa","Gola Dispensary","1","Dispensary","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3322","3322","3","Chikwawa","Bereu health center","1","","MOH","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3328","3328","3","Chikwawa","Ngabu SDA Health Ceter","1","","","2","","","","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3401","3401","21","Nsanje","CHIDIDI HEALTH CENTER","1","Health Center","CHAM","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3402","3402","21","Nsanje","KALEMBA HEALTH CENTER","1","Health Center","CHAM","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","","","","","","","","1",""
"3403","3403","21","Nsanje","LULWE HEALTH CENTER","1","Health Center","CHAM","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3404","3404","21","Nsanje","MAKHANGA HEALTH CENTER","1","Health Center","MOH","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3405","3405","21","Nsanje","MASENJERE HEALTH CENTER","1","Health Center","MOH","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3406","3406","21","Nsanje","MBENJE HEALTH CENTER","1","Health Center","MOH","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3407","3407","21","Nsanje","Mlolo Dispensary","1","Dispensary","MOH","2",\N,\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3408","3408","21","Nsanje","NDAMERA HEALTH CENTER","1","Health Center","MOH","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
"3409","3409","21","Nsanje","NSANJE DISTRICT HOSPITAL","1","District Hospital","MOH","2","2",\N,"","","","","","","","0000-00-00","","0","0","0","",\N,\N,\N,\N,\N,\N,"1",\N
